flightNumber,origin,destination,distance,duration,model,speed,MaxCapa
631,ORD,JFK,739,111,321,400,181
5723,ORD,JFK,739,112,738,400,160
2979,ORD,JFK,739,110,738,400,160
494,ORD,DFW,802,135,757,380,176
3127,ORD,DFW,802,134,757,380,176
7836,ORD,DFW,802,126,321,400,181
3696,ORD,DFW,802,130,321,400,181
3272,ORD,DFW,802,124,738,400,160
240,ORD,DFW,802,123,321,400,181
9566,ORD,DFW,802,129,757,380,176
5629,ORD,DFW,802,132,321,400,181
9450,ORD,DFW,802,127,321,400,181
9361,DFW,ORD,802,127,757,380,176
9116,DFW,ORD,802,127,738,400,160
198,DFW,ORD,802,128,757,380,176
6173,DFW,ORD,802,132,757,380,176
2388,DFW,ORD,802,129,738,400,160
5328,DFW,ORD,802,122,321,400,181
5245,DFW,ORD,802,127,321,400,181
841,DFW,ORD,802,127,757,380,176
9032,DFW,ORD,802,131,757,380,176
8115,DFW,ORD,802,131,321,400,181
4516,DFW,ORD,802,125,738,400,160
305,DFW,ORD,802,121,738,400,160
1091,DFW,LAX,1234,193,738,400,160
261,DFW,LAX,1234,205,757,380,176
9971,DFW,LAX,1234,197,738,400,160
1275,DFW,LAX,1234,194,738,400,160
7061,DFW,LAX,1234,197,738,400,160
7957,DFW,LAX,1234,198,321,400,181
4206,DFW,LAX,1234,196,738,400,160
6366,DFW,LAX,1234,202,738,400,160
6043,DFW,LAX,1234,213,757,380,176
4160,DFW,LAX,1234,198,757,380,176
809,DFW,LAX,1234,199,757,380,176
6755,DFW,LAX,1234,198,321,400,181
2384,DFW,LAX,1234,191,738,400,160
1704,DFW,JFK,1390,210,321,400,181
8031,DFW,JFK,1390,227,321,400,181
4601,DFW,JFK,1390,216,321,400,181
4372,DFW,JFK,1390,215,321,400,181
8608,DFW,JFK,1390,237,757,380,176
8215,DFW,JFK,1390,230,757,380,176
5703,DFW,JFK,1390,224,757,380,176
4871,DFW,JFK,1390,239,757,380,176
7678,DFW,JFK,1390,213,738,400,160
6439,JFK,ORD,739,119,757,380,176
5538,JFK,ORD,739,116,757,380,176
7921,JFK,ORD,739,126,757,380,176
4462,JFK,ORD,739,118,757,380,176
5043,JFK,ORD,739,116,321,400,181
1245,JFK,ORD,739,114,321,400,181
6909,JFK,ORD,739,119,757,380,176
8788,JFK,LAX,2472,424,757,380,176
7885,JFK,LAX,2472,399,321,400,181
6852,JFK,LAX,2472,404,738,400,160
2277,JFK,LAX,2472,404,738,400,160
6666,JFK,LAX,2472,386,321,400,181
4334,JFK,LAX,2472,428,757,380,176
386,JFK,LAX,2472,405,738,400,160
5895,JFK,LAX,2472,399,321,400,181
4219,JFK,LAX,2472,392,757,380,176
1729,JFK,LAX,2472,371,321,400,181
4453,JFK,LAX,2472,395,738,400,160
2677,JFK,LAX,2472,373,738,400,160
3498,JFK,DFW,1390,224,321,400,181
7952,JFK,DFW,1390,231,757,380,176
3693,JFK,DFW,1390,226,321,400,181
3009,JFK,DFW,1390,219,738,400,160
5280,JFK,DFW,1390,216,738,400,160
6707,JFK,DFW,1390,211,321,400,181
7250,JFK,DFW,1390,230,757,380,176
766,JFK,DFW,1390,227,738,400,160
8086,LAX,ORD,1743,278,738,400,160
4319,LAX,ORD,1743,283,757,380,176
8676,LAX,ORD,1743,275,738,400,160
8011,LAX,ORD,1743,286,321,400,181
3686,LAX,ORD,1743,279,757,380,176
3495,LAX,ORD,1743,277,738,400,160
8109,LAX,ORD,1743,285,738,400,160
1004,LAX,ORD,1743,261,738,400,160
1142,LAX,ORD,1743,286,738,400,160
5079,LAX,ORD,1743,273,321,400,181
3030,LAX,ORD,1743,281,321,400,181
2806,LAX,ORD,1743,276,738,400,160
3778,LAX,ORD,1743,281,757,380,176
7789,LAX,ORD,1743,286,757,380,176
4244,LAX,JFK,2472,402,321,400,181
9563,LAX,JFK,2472,380,321,400,181
4308,LAX,JFK,2472,385,321,400,181
7288,LAX,JFK,2472,404,321,400,181
570,LAX,JFK,2472,396,321,400,181
5269,LAX,JFK,2472,421,757,380,176
5463,LAX,JFK,2472,407,321,400,181
2914,LAX,JFK,2472,407,738,400,160
2505,LAX,JFK,2472,388,738,400,160
8649,LAX,JFK,2472,404,321,400,181
4412,LAX,JFK,2472,406,738,400,160
5124,LAX,JFK,2472,376,738,400,160
780,LAX,JFK,2472,395,757,380,176
6603,LAX,JFK,2472,400,738,400,160
7304,LAX,JFK,2472,403,738,400,160
9184,LAX,JFK,2472,380,738,400,160
9409,LAX,DFW,1234,188,738,400,160
9942,LAX,DFW,1234,201,321,400,181
7566,LAX,DFW,1234,197,321,400,181
1024,LAX,DFW,1234,191,738,400,160
4116,LAX,DFW,1234,199,757,380,176
8692,LAX,DFW,1234,196,738,400,160
3814,LAX,DFW,1234,200,757,380,176
2141,LAX,DFW,1234,191,321,400,181
5337,LAX,DFW,1234,197,738,400,160
7311,LAX,DFW,1234,186,738,400,160
5284,LAX,DFW,1234,185,738,400,160
9455,LAX,DFW,1234,203,757,380,176
3290,LAX,DFW,1234,196,757,380,176
9166,LAX,DFW,1234,202,321,400,181
388,LAX,DFW,1234,199,738,400,160
2219,LAX,DFW,1234,187,321,400,181
9689,ORD,LAX,1743,266,738,400,160
5104,ORD,LAX,1743,289,757,380,176
96,ORD,LAX,1743,279,738,400,160
8288,ORD,LAX,1743,298,757,380,176
7109,ORD,LAX,1743,294,757,380,176
3978,ORD,LAX,1743,276,757,380,176
91,ORD,LAX,1743,286,757,380,176
8825,ORD,LAX,1743,281,738,400,160
2121,ORD,LAX,1743,276,738,400,160
8927,ORD,LAX,1743,262,321,400,181
6504,ORD,LAX,1743,271,738,400,160
401,ORD,LAX,1743,268,321,400,181
2584,ORD,LAX,1743,282,738,400,160
3289,ORD,LAX,1743,293,757,380,176
4027,ORD,LAX,1743,268,321,400,181
3966,ORD,JFK,739,113,321,400,181
7185,ORD,JFK,739,116,738,400,160
9183,ORD,JFK,739,111,321,400,181
3816,ORD,JFK,739,113,738,400,160
7324,ORD,JFK,739,123,757,380,176
4003,ORD,JFK,739,126,757,380,176
8760,ORD,DFW,802,130,321,400,181
9117,ORD,DFW,802,129,321,400,181
9600,ORD,DFW,802,124,321,400,181
4631,ORD,DFW,802,129,757,380,176
4385,ORD,DFW,802,131,757,380,176
733,ORD,DFW,802,138,757,380,176
3189,ORD,DFW,802,122,738,400,160
8,ORD,DFW,802,130,321,400,181
6418,ORD,DFW,802,122,738,400,160
7086,ORD,DFW,802,131,757,380,176
9246,ORD,DFW,802,128,757,380,176
1137,ORD,DFW,802,124,738,400,160
1972,ORD,DFW,802,128,738,400,160
9955,ORD,DFW,802,138,757,380,176
2489,ORD,DFW,802,125,321,400,181
432,DFW,ORD,802,128,757,380,176
6946,DFW,ORD,802,122,321,400,181
9433,DFW,ORD,802,130,321,400,181
5655,DFW,ORD,802,124,738,400,160
1622,DFW,ORD,802,136,757,380,176
3442,DFW,ORD,802,135,757,380,176
8676,DFW,ORD,802,128,738,400,160
9672,DFW,ORD,802,133,757,380,176
7480,DFW,ORD,802,134,757,380,176
7168,DFW,LAX,1234,203,757,380,176
7003,DFW,LAX,1234,198,738,400,160
912,DFW,LAX,1234,200,321,400,181
5243,DFW,LAX,1234,202,757,380,176
4087,DFW,LAX,1234,210,757,380,176
4313,DFW,LAX,1234,196,738,400,160
4282,DFW,LAX,1234,202,321,400,181
6993,DFW,LAX,1234,201,321,400,181
878,DFW,JFK,1390,227,321,400,181
3549,DFW,JFK,1390,222,757,380,176
8966,DFW,JFK,1390,210,321,400,181
4804,DFW,JFK,1390,222,321,400,181
2030,DFW,JFK,1390,218,738,400,160
9376,DFW,JFK,1390,227,321,400,181
1439,DFW,JFK,1390,226,738,400,160
3907,DFW,JFK,1390,221,738,400,160
6237,DFW,JFK,1390,227,757,380,176
5320,DFW,JFK,1390,226,757,380,176
8662,DFW,JFK,1390,228,757,380,176
7630,DFW,JFK,1390,212,738,400,160
476,JFK,ORD,739,122,757,380,176
337,JFK,ORD,739,116,738,400,160
5548,JFK,ORD,739,114,738,400,160
9575,JFK,ORD,739,120,757,380,176
2951,JFK,ORD,739,111,321,400,181
7152,JFK,ORD,739,127,757,380,176
53,JFK,ORD,739,115,738,400,160
4850,JFK,ORD,739,128,757,380,176
8196,JFK,ORD,739,117,738,400,160
3033,JFK,ORD,739,125,757,380,176
1969,JFK,ORD,739,114,738,400,160
9431,JFK,ORD,739,113,738,400,160
4400,JFK,ORD,739,127,757,380,176
8412,JFK,ORD,739,118,321,400,181
5723,JFK,ORD,739,119,738,400,160
3752,JFK,ORD,739,111,738,400,160
7932,JFK,LAX,2472,391,321,400,181
365,JFK,LAX,2472,402,321,400,181
1036,JFK,LAX,2472,400,321,400,181
9369,JFK,LAX,2472,404,321,400,181
3848,JFK,LAX,2472,415,757,380,176
7748,JFK,LAX,2472,398,321,400,181
9719,JFK,DFW,1390,214,321,400,181
8331,JFK,DFW,1390,228,738,400,160
6493,JFK,DFW,1390,223,738,400,160
3677,JFK,DFW,1390,222,757,380,176
6566,JFK,DFW,1390,223,738,400,160
6449,JFK,DFW,1390,231,757,380,176
7681,JFK,DFW,1390,218,321,400,181
6112,JFK,DFW,1390,239,757,380,176
2141,LAX,ORD,1743,273,738,400,160
7355,LAX,ORD,1743,268,321,400,181
314,LAX,ORD,1743,288,757,380,176
7680,LAX,ORD,1743,280,321,400,181
5916,LAX,ORD,1743,268,738,400,160
8263,LAX,ORD,1743,300,757,380,176
2421,LAX,ORD,1743,297,757,380,176
1314,LAX,ORD,1743,271,321,400,181
6154,LAX,ORD,1743,264,321,400,181
3354,LAX,ORD,1743,298,757,380,176
1059,LAX,ORD,1743,262,321,400,181
335,LAX,ORD,1743,281,738,400,160
5309,LAX,ORD,1743,295,757,380,176
3905,LAX,ORD,1743,301,757,380,176
8860,LAX,JFK,2472,378,738,400,160
3895,LAX,JFK,2472,391,321,400,181
4495,LAX,JFK,2472,407,738,400,160
6303,LAX,JFK,2472,388,738,400,160
6715,LAX,JFK,2472,387,738,400,160
7665,LAX,JFK,2472,391,321,400,181
8282,LAX,JFK,2472,418,757,380,176
3773,LAX,DFW,1234,191,321,400,181
1350,LAX,DFW,1234,203,738,400,160
6749,LAX,DFW,1234,186,321,400,181
9191,LAX,DFW,1234,198,738,400,160
1149,LAX,DFW,1234,205,757,380,176
1757,LAX,DFW,1234,187,738,400,160
9579,LAX,DFW,1234,197,738,400,160
8158,LAX,DFW,1234,198,757,380,176
9366,LAX,DFW,1234,201,757,380,176
9951,LAX,DFW,1234,208,757,380,176
8518,LAX,DFW,1234,189,321,400,181
914,LAX,DFW,1234,201,738,400,160
375,LAX,DFW,1234,195,738,400,160
9543,LAX,DFW,1234,209,757,380,176
4903,ORD,LAX,1743,286,738,400,160
1584,ORD,LAX,1743,298,757,380,176
9869,ORD,LAX,1743,266,738,400,160
9561,ORD,LAX,1743,278,321,400,181
4740,ORD,LAX,1743,277,757,380,176
2706,ORD,LAX,1743,275,757,380,176
8574,ORD,JFK,739,127,757,380,176
6262,ORD,JFK,739,116,321,400,181
1150,ORD,JFK,739,113,321,400,181
253,ORD,JFK,739,120,757,380,176
9348,ORD,JFK,739,118,757,380,176
9123,ORD,JFK,739,115,321,400,181
3293,ORD,JFK,739,124,757,380,176
9225,ORD,JFK,739,115,738,400,160
7597,ORD,JFK,739,125,757,380,176
1827,ORD,JFK,739,118,738,400,160
8506,ORD,JFK,739,119,738,400,160
8595,ORD,JFK,739,120,757,380,176
5844,ORD,JFK,739,116,738,400,160
5813,ORD,JFK,739,115,738,400,160
2105,ORD,DFW,802,131,757,380,176
8132,ORD,DFW,802,126,321,400,181
5570,ORD,DFW,802,127,757,380,176
3315,ORD,DFW,802,124,738,400,160
3622,ORD,DFW,802,122,738,400,160
4566,ORD,DFW,802,124,738,400,160
2672,DFW,ORD,802,125,321,400,181
3857,DFW,ORD,802,134,757,380,176
3946,DFW,ORD,802,131,757,380,176
2150,DFW,ORD,802,127,738,400,160
9579,DFW,ORD,802,122,738,400,160
7410,DFW,ORD,802,124,321,400,181
7715,DFW,ORD,802,137,757,380,176
8321,DFW,ORD,802,128,757,380,176
6961,DFW,ORD,802,123,321,400,181
9025,DFW,ORD,802,124,321,400,181
6823,DFW,ORD,802,127,738,400,160
4070,DFW,LAX,1234,194,321,400,181
4450,DFW,LAX,1234,209,757,380,176
5334,DFW,LAX,1234,193,738,400,160
2583,DFW,LAX,1234,196,738,400,160
6481,DFW,LAX,1234,199,738,400,160
6254,DFW,LAX,1234,201,321,400,181
5600,DFW,LAX,1234,186,321,400,181
6148,DFW,LAX,1234,204,757,380,176
3171,DFW,LAX,1234,203,738,400,160
8122,DFW,LAX,1234,201,738,400,160
6587,DFW,LAX,1234,189,738,400,160
3333,DFW,LAX,1234,190,738,400,160
6115,DFW,LAX,1234,196,757,380,176
9885,DFW,LAX,1234,211,757,380,176
2149,DFW,LAX,1234,186,738,400,160
2355,DFW,LAX,1234,201,321,400,181
4801,DFW,JFK,1390,235,757,380,176
2726,DFW,JFK,1390,229,757,380,176
3315,DFW,JFK,1390,219,321,400,181
9689,DFW,JFK,1390,218,321,400,181
3750,DFW,JFK,1390,213,321,400,181
7981,DFW,JFK,1390,216,738,400,160
8290,DFW,JFK,1390,220,757,380,176
2557,DFW,JFK,1390,227,321,400,181
2772,DFW,JFK,1390,221,321,400,181
1227,DFW,JFK,1390,219,321,400,181
2879,DFW,JFK,1390,216,738,400,160
7488,DFW,JFK,1390,229,757,380,176
7986,DFW,JFK,1390,222,738,400,160
7532,DFW,JFK,1390,224,757,380,176
9345,JFK,ORD,739,125,757,380,176
2172,JFK,ORD,739,113,738,400,160
7281,JFK,ORD,739,119,757,380,176
7354,JFK,ORD,739,125,757,380,176
9056,JFK,ORD,739,115,321,400,181
2390,JFK,ORD,739,122,757,380,176
7496,JFK,ORD,739,121,757,380,176
8379,JFK,ORD,739,118,738,400,160
2323,JFK,ORD,739,119,321,400,181
8095,JFK,ORD,739,113,321,400,181
9669,JFK,ORD,739,116,321,400,181
7708,JFK,ORD,739,112,738,400,160
6727,JFK,ORD,739,117,738,400,160
6578,JFK,ORD,739,115,738,400,160
2077,JFK,LAX,2472,396,757,380,176
6502,JFK,LAX,2472,400,738,400,160
8584,JFK,LAX,2472,412,757,380,176
6598,JFK,LAX,2472,392,321,400,181
2174,JFK,LAX,2472,371,738,400,160
3235,JFK,LAX,2472,392,757,380,176
4055,JFK,LAX,2472,386,321,400,181
2001,JFK,LAX,2472,415,757,380,176
6454,JFK,LAX,2472,407,757,380,176
9728,JFK,LAX,2472,371,738,400,160
9968,JFK,LAX,2472,392,757,380,176
7638,JFK,LAX,2472,401,757,380,176
852,JFK,LAX,2472,402,757,380,176
66,JFK,LAX,2472,398,757,380,176
6330,JFK,DFW,1390,226,738,400,160
3606,JFK,DFW,1390,215,738,400,160
6279,JFK,DFW,1390,221,321,400,181
7605,JFK,DFW,1390,218,321,400,181
3390,JFK,DFW,1390,236,757,380,176
4835,JFK,DFW,1390,218,738,400,160
698,JFK,DFW,1390,224,757,380,176
5132,JFK,DFW,1390,221,757,380,176
4878,LAX,ORD,1743,277,757,380,176
7968,LAX,ORD,1743,276,757,380,176
7308,LAX,ORD,1743,283,738,400,160
6034,LAX,ORD,1743,280,321,400,181
2627,LAX,ORD,1743,288,757,380,176
319,LAX,ORD,1743,278,321,400,181
8878,LAX,ORD,1743,266,321,400,181
6500,LAX,ORD,1743,284,738,400,160
6259,LAX,ORD,1743,274,321,400,181
1139,LAX,ORD,1743,280,757,380,176
7115,LAX,ORD,1743,267,321,400,181
125,LAX,ORD,1743,282,757,380,176
9171,LAX,ORD,1743,271,738,400,160
5733,LAX,ORD,1743,296,757,380,176
1054,LAX,ORD,1743,285,738,400,160
7225,LAX,JFK,2472,394,321,400,181
7920,LAX,JFK,2472,421,757,380,176
9662,LAX,JFK,2472,399,738,400,160
6172,LAX,JFK,2472,375,321,400,181
6136,LAX,JFK,2472,383,321,400,181
6207,LAX,JFK,2472,423,757,380,176
8947,LAX,JFK,2472,379,738,400,160
8059,LAX,JFK,2472,401,738,400,160
2947,LAX,JFK,2472,393,321,400,181
3008,LAX,JFK,2472,399,757,380,176
4998,LAX,JFK,2472,393,757,380,176
2892,LAX,JFK,2472,406,757,380,176
30,LAX,JFK,2472,382,738,400,160
3604,LAX,JFK,2472,377,321,400,181
6586,LAX,JFK,2472,390,738,400,160
5261,LAX,JFK,2472,377,738,400,160
6007,LAX,DFW,1234,191,321,400,181
4459,LAX,DFW,1234,189,321,400,181
2463,LAX,DFW,1234,201,321,400,181
5375,LAX,DFW,1234,187,321,400,181
1286,LAX,DFW,1234,200,738,400,160
7597,LAX,DFW,1234,194,757,380,176
3653,LAX,DFW,1234,192,321,400,181
5175,LAX,DFW,1234,209,757,380,176
5343,LAX,DFW,1234,201,321,400,181
538,LAX,DFW,1234,203,757,380,176
5663,LAX,DFW,1234,200,757,380,176
1594,LAX,DFW,1234,194,738,400,160
279,LAX,DFW,1234,186,738,400,160
5953,LAX,DFW,1234,200,738,400,160
7635,LAX,DFW,1234,187,738,400,160
5024,LAX,DFW,1234,201,321,400,181
5743,ORD,LAX,1743,274,321,400,181
8741,ORD,LAX,1743,276,738,400,160
7936,ORD,LAX,1743,269,738,400,160
6699,ORD,LAX,1743,280,757,380,176
4138,ORD,LAX,1743,283,321,400,181
771,ORD,LAX,1743,280,757,380,176
9757,ORD,LAX,1743,281,738,400,160
9223,ORD,LAX,1743,299,757,380,176
7769,ORD,JFK,739,114,321,400,181
7173,ORD,JFK,739,119,738,400,160
4875,ORD,JFK,739,118,321,400,181
7555,ORD,JFK,739,116,738,400,160
8141,ORD,JFK,739,113,321,400,181
925,ORD,JFK,739,124,757,380,176
8658,ORD,JFK,739,120,757,380,176
9418,ORD,JFK,739,122,757,380,176
7942,ORD,JFK,739,123,757,380,176
1167,ORD,JFK,739,121,321,400,181
8138,ORD,JFK,739,116,738,400,160
3429,ORD,JFK,739,114,321,400,181
7115,ORD,JFK,739,114,738,400,160
288,ORD,JFK,739,120,757,380,176
9956,ORD,JFK,739,111,321,400,181
2400,ORD,DFW,802,129,738,400,160
8574,ORD,DFW,802,130,738,400,160
8701,ORD,DFW,802,127,321,400,181
8941,ORD,DFW,802,127,738,400,160
1479,ORD,DFW,802,131,321,400,181
3593,ORD,DFW,802,124,738,400,160
3106,ORD,DFW,802,122,738,400,160
6078,ORD,DFW,802,130,738,400,160
3840,DFW,ORD,802,132,321,400,181
2596,DFW,ORD,802,138,757,380,176
3132,DFW,ORD,802,127,321,400,181
4089,DFW,ORD,802,131,757,380,176
1078,DFW,ORD,802,131,321,400,181
4736,DFW,ORD,802,132,757,380,176
7666,DFW,LAX,1234,201,321,400,181
7684,DFW,LAX,1234,191,738,400,160
2877,DFW,LAX,1234,202,738,400,160
7792,DFW,LAX,1234,211,757,380,176
749,DFW,LAX,1234,195,757,380,176
1958,DFW,LAX,1234,192,738,400,160
6565,DFW,LAX,1234,212,757,380,176
2100,DFW,LAX,1234,188,321,400,181
218,DFW,LAX,1234,203,738,400,160
9568,DFW,LAX,1234,186,321,400,181
9901,DFW,LAX,1234,200,757,380,176
5158,DFW,LAX,1234,194,321,400,181
2670,DFW,LAX,1234,203,738,400,160
1171,DFW,JFK,1390,224,738,400,160
1427,DFW,JFK,1390,208,738,400,160
3089,DFW,JFK,1390,219,321,400,181
5804,DFW,JFK,1390,221,738,400,160
9034,DFW,JFK,1390,209,321,400,181
5541,DFW,JFK,1390,236,757,380,176
5130,DFW,JFK,1390,225,757,380,176
3602,DFW,JFK,1390,213,321,400,181
3032,DFW,JFK,1390,226,738,400,160
5529,DFW,JFK,1390,227,757,380,176
9523,DFW,JFK,1390,218,321,400,181
264,JFK,ORD,739,116,321,400,181
28,JFK,ORD,739,119,757,380,176
5960,JFK,ORD,739,115,321,400,181
4621,JFK,ORD,739,116,321,400,181
8532,JFK,ORD,739,128,757,380,176
7049,JFK,ORD,739,121,738,400,160
2274,JFK,ORD,739,120,757,380,176
8727,JFK,ORD,739,122,757,380,176
4647,JFK,LAX,2472,397,757,380,176
3259,JFK,LAX,2472,377,321,400,181
4591,JFK,LAX,2472,402,757,380,176
1438,JFK,LAX,2472,398,757,380,176
9867,JFK,LAX,2472,397,738,400,160
1835,JFK,LAX,2472,385,321,400,181
3628,JFK,LAX,2472,371,738,400,160
8760,JFK,LAX,2472,421,757,380,176
7198,JFK,DFW,1390,212,738,400,160
1990,JFK,DFW,1390,222,321,400,181
3229,JFK,DFW,1390,214,321,400,181
3512,JFK,DFW,1390,223,321,400,181
7829,JFK,DFW,1390,228,321,400,181
2345,JFK,DFW,1390,212,738,400,160
4389,JFK,DFW,1390,228,321,400,181
9627,JFK,DFW,1390,223,321,400,181
5886,JFK,DFW,1390,220,321,400,181
1211,JFK,DFW,1390,222,321,400,181
6345,JFK,DFW,1390,227,738,400,160
4749,JFK,DFW,1390,223,321,400,181
632,JFK,DFW,1390,225,757,380,176
7535,JFK,DFW,1390,219,321,400,181
4702,JFK,DFW,1390,233,757,380,176
8524,LAX,ORD,1743,277,738,400,160
4458,LAX,ORD,1743,282,757,380,176
9523,LAX,ORD,1743,284,738,400,160
6734,LAX,ORD,1743,292,757,380,176
3860,LAX,ORD,1743,261,738,400,160
2051,LAX,ORD,1743,282,738,400,160
9894,LAX,ORD,1743,283,757,380,176
6016,LAX,ORD,1743,275,321,400,181
4372,LAX,ORD,1743,283,321,400,181
6778,LAX,ORD,1743,276,757,380,176
7354,LAX,ORD,1743,285,738,400,160
8991,LAX,ORD,1743,271,321,400,181
6888,LAX,ORD,1743,281,757,380,176
8382,LAX,ORD,1743,277,757,380,176
7898,LAX,ORD,1743,274,321,400,181
1301,LAX,ORD,1743,278,738,400,160
1396,LAX,JFK,2472,400,738,400,160
6759,LAX,JFK,2472,398,757,380,176
6184,LAX,JFK,2472,425,757,380,176
9096,LAX,JFK,2472,396,738,400,160
7427,LAX,JFK,2472,378,738,400,160
4687,LAX,JFK,2472,421,757,380,176
7024,LAX,JFK,2472,402,738,400,160
3136,LAX,JFK,2472,396,738,400,160
7111,LAX,JFK,2472,396,321,400,181
3025,LAX,JFK,2472,403,321,400,181
4148,LAX,JFK,2472,400,757,380,176
2473,LAX,DFW,1234,192,321,400,181
4151,LAX,DFW,1234,203,321,400,181
6531,LAX,DFW,1234,198,738,400,160
3124,LAX,DFW,1234,196,738,400,160
3590,LAX,DFW,1234,214,757,380,176
7729,LAX,DFW,1234,187,321,400,181
1551,LAX,DFW,1234,200,738,400,160
6174,LAX,DFW,1234,186,738,400,160
6988,LAX,DFW,1234,188,321,400,181
1239,LAX,DFW,1234,193,321,400,181
9687,LAX,DFW,1234,203,321,400,181
8675,ORD,LAX,1743,293,757,380,176
1348,ORD,LAX,1743,285,738,400,160
6402,ORD,LAX,1743,269,321,400,181
2538,ORD,LAX,1743,274,738,400,160
7850,ORD,LAX,1743,279,757,380,176
6154,ORD,LAX,1743,262,321,400,181
1963,ORD,LAX,1743,299,757,380,176
4013,ORD,LAX,1743,276,757,380,176
6880,ORD,LAX,1743,277,321,400,181
925,ORD,LAX,1743,280,738,400,160
6416,ORD,JFK,739,118,738,400,160
3180,ORD,JFK,739,111,738,400,160
797,ORD,JFK,739,111,321,400,181
3588,ORD,JFK,739,128,757,380,176
2577,ORD,JFK,739,127,757,380,176
858,ORD,JFK,739,120,321,400,181
9356,ORD,JFK,739,121,321,400,181
5205,ORD,JFK,739,116,321,400,181
2331,ORD,JFK,739,120,321,400,181
8092,ORD,JFK,739,119,738,400,160
7968,ORD,JFK,739,116,738,400,160
6955,ORD,JFK,739,125,757,380,176
5032,ORD,JFK,739,120,321,400,181
4026,ORD,DFW,802,126,321,400,181
3887,ORD,DFW,802,138,757,380,176
8792,ORD,DFW,802,126,321,400,181
3706,ORD,DFW,802,129,321,400,181
8408,ORD,DFW,802,122,321,400,181
7608,ORD,DFW,802,132,757,380,176
4552,DFW,ORD,802,131,321,400,181
4346,DFW,ORD,802,128,757,380,176
70,DFW,ORD,802,122,738,400,160
3990,DFW,ORD,802,121,321,400,181
2796,DFW,ORD,802,128,757,380,176
9563,DFW,ORD,802,128,738,400,160
5726,DFW,ORD,802,122,321,400,181
9753,DFW,ORD,802,128,757,380,176
3975,DFW,ORD,802,126,321,400,181
9154,DFW,ORD,802,124,321,400,181
3291,DFW,ORD,802,127,321,400,181
6647,DFW,ORD,802,135,757,380,176
338,DFW,ORD,802,128,738,400,160
2790,DFW,ORD,802,125,321,400,181
7464,DFW,ORD,802,124,738,400,160
8750,DFW,LAX,1234,198,738,400,160
3447,DFW,LAX,1234,187,321,400,181
4469,DFW,LAX,1234,188,738,400,160
6361,DFW,LAX,1234,188,738,400,160
2447,DFW,LAX,1234,198,321,400,181
5774,DFW,LAX,1234,188,738,400,160
2576,DFW,JFK,1390,224,757,380,176
4987,DFW,JFK,1390,224,738,400,160
1029,DFW,JFK,1390,238,757,380,176
8967,DFW,JFK,1390,214,738,400,160
1618,DFW,JFK,1390,216,321,400,181
705,DFW,JFK,1390,219,757,380,176
5805,DFW,JFK,1390,226,738,400,160
4681,JFK,ORD,739,126,757,380,176
7792,JFK,ORD,739,117,738,400,160
128,JFK,ORD,739,116,738,400,160
3830,JFK,ORD,739,116,321,400,181
9877,JFK,ORD,739,114,321,400,181
5059,JFK,ORD,739,115,321,400,181
1200,JFK,ORD,739,117,738,400,160
1586,JFK,ORD,739,118,321,400,181
2204,JFK,ORD,739,112,321,400,181
9530,JFK,ORD,739,128,757,380,176
8222,JFK,ORD,739,112,321,400,181
1109,JFK,ORD,739,117,321,400,181
1316,JFK,ORD,739,117,321,400,181
4182,JFK,LAX,2472,380,738,400,160
7508,JFK,LAX,2472,376,738,400,160
480,JFK,LAX,2472,375,321,400,181
9725,JFK,LAX,2472,405,757,380,176
9884,JFK,LAX,2472,386,321,400,181
1362,JFK,LAX,2472,398,738,400,160
4343,JFK,LAX,2472,405,738,400,160
9020,JFK,LAX,2472,415,757,380,176
6782,JFK,LAX,2472,396,321,400,181
3912,JFK,LAX,2472,373,321,400,181
4951,JFK,LAX,2472,396,757,380,176
2058,JFK,LAX,2472,386,738,400,160
915,JFK,LAX,2472,386,738,400,160
1078,JFK,LAX,2472,407,738,400,160
1858,JFK,LAX,2472,416,757,380,176
2078,JFK,LAX,2472,398,321,400,181
1651,JFK,DFW,1390,209,738,400,160
9210,JFK,DFW,1390,215,738,400,160
8202,JFK,DFW,1390,222,757,380,176
4433,JFK,DFW,1390,232,757,380,176
5275,JFK,DFW,1390,219,738,400,160
1615,JFK,DFW,1390,208,321,400,181
3767,JFK,DFW,1390,236,757,380,176
7658,LAX,ORD,1743,277,321,400,181
453,LAX,ORD,1743,275,757,380,176
3742,LAX,ORD,1743,298,757,380,176
3772,LAX,ORD,1743,265,321,400,181
1047,LAX,ORD,1743,280,321,400,181
9789,LAX,ORD,1743,285,757,380,176
6352,LAX,ORD,1743,299,757,380,176
1023,LAX,ORD,1743,276,321,400,181
302,LAX,ORD,1743,279,321,400,181
7872,LAX,ORD,1743,268,321,400,181
7792,LAX,ORD,1743,270,321,400,181
1327,LAX,ORD,1743,282,757,380,176
8375,LAX,ORD,1743,279,738,400,160
2256,LAX,ORD,1743,284,757,380,176
765,LAX,JFK,2472,379,321,400,181
3791,LAX,JFK,2472,407,757,380,176
2505,LAX,JFK,2472,407,738,400,160
6071,LAX,JFK,2472,375,321,400,181
6863,LAX,JFK,2472,404,757,380,176
6902,LAX,JFK,2472,379,738,400,160
6623,LAX,JFK,2472,393,757,380,176
6397,LAX,JFK,2472,426,757,380,176
5261,LAX,JFK,2472,402,738,400,160
9603,LAX,JFK,2472,410,757,380,176
1873,LAX,JFK,2472,403,738,400,160
